customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,churn
C009193,63,91.49,5765.72,One year,Electronic check,No
C009194,31,109.25,3391.49,One year,Credit card,No
C009195,15,109.85,1648.26,One year,Bank transfer,No
C009196,13,97.31,1321.69,Two year,Electronic check,Yes
C009197,66,37.4,2424.77,Month-to-month,Electronic check,No
C009198,24,50.01,1192.19,Month-to-month,Mailed check,No
C009199,0,113.5,,One year,Electronic check,Yes
C009200,29,79.01,2204.98,Two year,Credit card,No
C009201,33,72.95,2450.3,Two year,Electronic check,Yes
C009202,45,111.4,5066.15,Two year,Bank transfer,Yes
C009203,24,107.17,2540.37,One year,Bank transfer,No
C009204,67,92.2,6228.91,Month-to-month,Credit card,No
C009205,46,107.99,4888.36,Month-to-month,Bank transfer,No
C009206,72,29.61,2133.12,Month-to-month,Electronic check,Yes
C009207,26,95.27,2470.71,One year,Electronic check,No
C009208,47,116.5,5479.89,Month-to-month,Mailed check,Yes
C009209,26,23.0,602.13,Month-to-month,Electronic check,Yes
C009210,51,40.75,2074.4,Month-to-month,Mailed check,No
C009211,54,98.98,5325.53,Two year,Credit card,No
C009212,23,71.04,1628.48,Month-to-month,Electronic check,No
C009213,68,26.84,1893.28,One year,Bank transfer,No
C009214,62,45.33,2781.52,Month-to-month,Electronic check,No
C009215,65,51.05,3431.02,One year,Electronic check,No
C009216,15,50.75,729.49,One year,Electronic check,No
C009217,52,107.52,5603.04,Month-to-month,Electronic check,Yes
C009218,7,85.53,627.27,One year,Electronic check,Yes
C009219,7,92.96,636.13,One year,Credit card,No
C009220,71,19.38,1445.1,Month-to-month,Bank transfer,Yes
C009221,11,61.61,704.97,Two year,Electronic check,No
C009222,63,50.42,3166.21,One year,Electronic check,Yes
C009223,31,104.9,3320.46,Month-to-month,Credit card,No
C009224,22,115.29,2485.61,Month-to-month,Electronic check,No
C009225,5,61.18,277.63,Month-to-month,Electronic check,Yes
C009226,49,117.25,5773.38,Month-to-month,Credit card,Yes
C009227,52,19.46,1051.99,Month-to-month,Mailed check,No
C009228,34,51.22,1757.61,One year,Electronic check,Yes
C009229,59,97.04,5719.0,Two year,Bank transfer,No
C009230,23,54.73,1246.22,Month-to-month,Electronic check,Yes
C009231,40,111.94,4534.17,One year,Bank transfer,Yes
C009232,20,40.28,817.62,One year,Electronic check,Yes
C009233,42,99.16,4121.11,One year,Credit card,No
C009234,9,38.57,300.63,Two year,Bank transfer,No
C009235,34,38.1,1371.07,Month-to-month,Electronic check,No
C009236,40,63.47,2502.86,One year,Mailed check,Yes
C009237,40,114.38,4588.84,Month-to-month,Electronic check,Yes
C009238,32,77.72,2554.59,Month-to-month,Credit card,No
C009239,46,82.77,3834.53,Month-to-month,Electronic check,No
C009240,37,18.99,664.75,Month-to-month,Electronic check,No
C009241,20,23.77,424.62,Month-to-month,Bank transfer,No
C009242,15,24.83,465.94,Month-to-month,Electronic check,Yes
C009243,47,101.6,4723.14,Month-to-month,Electronic check,No
C009244,68,42.16,2839.22,Month-to-month,Bank transfer,No
C009245,54,51.54,2801.79,Month-to-month,Bank transfer,Yes
C009246,46,80.22,3679.18,Month-to-month,Electronic check,No
C009247,67,77.56,5225.21,One year,Mailed check,No
C009248,65,59.87,3818.16,One year,Mailed check,No
C009249,36,18.44,653.32,Two year,Credit card,Yes
C009250,7,63.86,480.9,Two year,Bank transfer,No
C009251,46,93.37,4329.07,Two year,Bank transfer,No
C009252,45,41.99,1860.93,One year,Credit card,No
C009253,20,90.25,1753.91,Month-to-month,Electronic check,No
C009254,62,19.55,1222.79,Month-to-month,Mailed check,No
C009255,63,110.62,6903.44,Two year,Bank transfer,No
C009256,24,114.9,2821.81,Two year,Mailed check,No
C009257,34,18.25,628.37,Month-to-month,Mailed check,No
C009258,14,64.7,870.96,Month-to-month,Electronic check,No
C009259,13,60.21,730.0,Month-to-month,Bank transfer,No
C009260,19,103.87,1941.88,Month-to-month,Bank transfer,Yes
C009261,26,73.15,1823.8,Month-to-month,Credit card,No
C009262,19,80.36,1551.58,Month-to-month,Electronic check,Yes
C009263,11,38.66,385.12,Month-to-month,Credit card,Yes
C009264,32,25.86,847.5,One year,Electronic check,No
C009265,45,88.62,4014.78,Two year,Bank transfer,No
C009266,23,81.31,1918.43,Two year,Bank transfer,Yes
C009267,38,102.9,3922.79,Month-to-month,Mailed check,No
C009268,19,104.16,2035.3,Month-to-month,Credit card,Yes
C009269,51,82.37,4270.18,One year,Mailed check,No
C009270,47,72.91,3439.68,One year,Electronic check,No
C009271,70,111.23,7802.03,Two year,Mailed check,Yes
C009272,3,99.73,271.32,Month-to-month,Mailed check,No
C009273,62,108.01,6647.24,Month-to-month,Bank transfer,Yes
C009274,24,119.58,2934.02,Month-to-month,Electronic check,Yes
C009275,4,59.16,266.93,Month-to-month,Electronic check,Yes
C009276,50,91.13,4590.84,Month-to-month,Electronic check,Yes
C009277,12,88.18,1028.62,Month-to-month,Bank transfer,No
C009278,12,35.76,510.32,Month-to-month,Mailed check,No
C009279,71,82.93,5876.6,Month-to-month,Credit card,No
C009280,16,61.67,946.63,One year,Electronic check,No
C009281,39,63.96,2465.76,Month-to-month,Bank transfer,Yes
C009282,14,36.37,587.74,Two year,Credit card,No
C009283,9,93.96,790.09,One year,Electronic check,Yes
C009284,0,89.19,,Month-to-month,Mailed check,No
C009285,1,72.29,217.22,Month-to-month,Credit card,Yes
C009286,34,33.99,1202.71,Month-to-month,Electronic check,Yes
C009287,31,74.8,2282.15,Month-to-month,Bank transfer,No
C009288,2,28.21,2.35,One year,Electronic check,No
C009289,25,52.62,1231.87,Two year,Electronic check,No
C009290,19,55.98,1068.48,Month-to-month,Bank transfer,No
C009291,41,108.11,4468.91,Month-to-month,Electronic check,Yes
C009292,72,60.39,4424.02,Two year,Credit card,No
C009293,50,79.04,3857.3,Month-to-month,Mailed check,No
C009294,67,107.23,7118.14,Month-to-month,Electronic check,No
C009295,14,61.43,854.04,Month-to-month,Electronic check,No
C009296,15,108.14,1761.48,Month-to-month,Credit card,No
C009297,54,31.92,1767.98,Month-to-month,Electronic check,Yes
C009298,22,55.21,1233.26,Two year,Electronic check,No
C009299,61,27.66,1626.01,One year,Electronic check,No
C009300,33,75.21,2375.93,Month-to-month,Bank transfer,No
C009301,14,115.64,1620.9,Two year,Electronic check,No
C009302,61,85.01,5180.64,Month-to-month,Credit card,No
C009303,40,81.86,3261.01,Month-to-month,Electronic check,No
C009304,58,46.37,2670.44,Two year,Electronic check,No
C009305,33,112.97,3690.59,One year,Mailed check,Yes
C009306,9,66.1,546.02,One year,Electronic check,No
C009307,49,45.23,2285.75,Month-to-month,Bank transfer,Yes
C009308,9,118.75,1024.42,Month-to-month,Credit card,No
C009309,48,61.16,2921.87,Two year,Bank transfer,No
C009310,30,55.89,1674.75,Month-to-month,Credit card,No
C009311,57,21.57,1264.8,Two year,Credit card,No
C009312,63,36.19,2237.38,One year,Electronic check,Yes
C009313,29,100.54,2964.56,Month-to-month,Electronic check,No
C009314,64,67.23,4273.74,Two year,Bank transfer,No
C009315,8,115.4,915.11,Two year,Credit card,No
C009316,7,26.56,268.07,Two year,Credit card,No
C009317,72,80.83,5771.3,Month-to-month,Bank transfer,No
C009318,41,91.44,3785.09,One year,Electronic check,No
C009319,32,81.36,2653.75,Month-to-month,Bank transfer,No
C009320,11,72.05,808.04,Month-to-month,Bank transfer,No
C009321,21,76.99,1610.91,Two year,Credit card,No
C009322,50,88.33,4522.79,Two year,Bank transfer,No
C009323,59,106.05,6256.26,Month-to-month,Electronic check,Yes
C009324,66,52.31,3462.66,One year,Bank transfer,No
C009325,29,64.88,1864.69,Two year,Mailed check,No
C009326,33,82.86,2741.93,One year,Mailed check,No
C009327,11,50.05,598.76,Month-to-month,Bank transfer,No
C009328,6,36.24,203.67,Month-to-month,Credit card,No
C009329,31,116.55,3507.62,Month-to-month,Bank transfer,No
C009330,42,37.86,1615.8,Two year,Electronic check,No
C009331,7,41.74,238.26,Month-to-month,Electronic check,No
C009332,29,81.11,2389.28,Month-to-month,Electronic check,No
C009333,46,25.89,1190.87,One year,Bank transfer,No
C009334,59,21.47,1313.89,Two year,Bank transfer,Yes
C009335,68,24.53,1620.62,Two year,Mailed check,No
C009336,24,30.57,706.92,Two year,Mailed check,Yes
C009337,28,61.78,1712.84,One year,Credit card,No
C009338,63,102.58,6388.43,Two year,Electronic check,No
C009339,50,52.88,2699.57,One year,Bank transfer,No
C009340,19,61.61,1089.32,One year,Credit card,Yes
C009341,50,79.23,4016.37,Month-to-month,Electronic check,No
C009342,11,48.82,558.24,Month-to-month,Electronic check,Yes
C009343,32,62.12,1977.9,Month-to-month,Bank transfer,No
C009344,22,57.4,1280.06,Two year,Electronic check,No
C009345,72,52.87,3822.53,Month-to-month,Mailed check,No
C009346,2,57.62,95.22,Month-to-month,Credit card,Yes
C009347,62,19.13,1200.97,Two year,Electronic check,No
C009348,20,108.4,2204.56,One year,Credit card,Yes
C009349,2,117.69,188.15,One year,Electronic check,No
C009350,48,105.97,5103.87,One year,Mailed check,No
C009351,49,18.59,779.59,Month-to-month,Electronic check,Yes
C009352,10,94.59,849.42,Month-to-month,Bank transfer,No
C009353,2,76.46,181.15,One year,Credit card,No
C009354,8,27.61,199.99,Two year,Electronic check,No
C009355,29,113.15,3238.68,Month-to-month,Credit card,Yes
C009356,9,97.17,871.88,Month-to-month,Bank transfer,No
C009357,51,32.82,1654.02,Month-to-month,Credit card,No
C009358,5,116.33,532.22,Month-to-month,Bank transfer,Yes
C009359,57,30.87,1677.64,Month-to-month,Bank transfer,No
C009360,63,64.38,3957.53,Month-to-month,Credit card,Yes
C009361,52,34.22,1816.38,Month-to-month,Bank transfer,Yes
C009362,68,33.32,2244.64,One year,Credit card,Yes
C009363,68,116.72,7985.44,One year,Electronic check,No
C009364,3,76.36,207.45,Month-to-month,Electronic check,Yes
C009365,24,44.44,1084.31,Month-to-month,Bank transfer,No
C009366,55,97.19,5339.18,Month-to-month,Electronic check,Yes
C009367,24,107.27,2576.7,One year,Mailed check,Yes
C009368,53,111.6,5919.45,Month-to-month,Credit card,No
C009369,56,113.16,6314.67,Two year,Bank transfer,No
C009370,72,110.37,7885.16,Month-to-month,Credit card,No
C009371,24,83.17,2034.39,One year,Electronic check,No
C009372,25,52.93,1402.93,Month-to-month,Electronic check,No
C009373,1,112.41,195.37,One year,Electronic check,No
C009374,20,30.49,582.14,One year,Credit card,No
C009375,20,35.22,667.74,Month-to-month,Mailed check,No
C009376,33,62.25,2026.54,Month-to-month,Credit card,No
C009377,30,46.93,1399.11,Month-to-month,Electronic check,No
C009378,62,80.8,5006.98,Month-to-month,Electronic check,No
C009379,56,110.34,6129.14,Two year,Bank transfer,No
C009380,53,68.09,3534.78,One year,Bank transfer,No
C009381,0,74.49,,One year,Mailed check,Yes
C009382,34,61.16,1902.92,Month-to-month,Mailed check,Yes
C009383,53,90.17,4773.98,Month-to-month,Mailed check,No
C009384,17,28.27,433.35,One year,Credit card,No
C009385,31,22.96,750.77,Month-to-month,Electronic check,No
C009386,53,83.42,4473.64,Month-to-month,Electronic check,Yes
C009387,58,72.56,4262.04,Month-to-month,Electronic check,No
C009388,62,59.55,3674.78,Month-to-month,Mailed check,Yes
C009389,31,52.07,1557.41,Two year,Credit card,No
C009390,29,23.28,634.39,Month-to-month,Bank transfer,No
C009391,27,87.42,2374.72,Month-to-month,Credit card,No
C009392,48,60.99,2845.23,Month-to-month,Bank transfer,Yes
C009393,30,63.42,1972.28,Month-to-month,Mailed check,No
C009394,29,109.13,3148.24,Month-to-month,Bank transfer,Yes
C009395,12,93.23,1143.77,Month-to-month,Credit card,No
C009396,34,40.38,1283.85,Month-to-month,Electronic check,Yes
C009397,17,85.03,1399.21,Month-to-month,Mailed check,No
C009398,38,31.49,1101.34,One year,Mailed check,No
C009399,64,37.79,2469.62,Month-to-month,Credit card,No
C009400,56,90.84,5079.03,One year,Electronic check,No
C009401,34,30.84,1077.13,Month-to-month,Electronic check,Yes
C009402,71,46.58,3310.35,Month-to-month,Bank transfer,No
C009403,71,109.6,7805.02,Two year,Bank transfer,Yes
C009404,32,93.31,2969.05,Month-to-month,Electronic check,No
C009405,55,112.8,6193.82,Month-to-month,Mailed check,No
C009406,24,107.95,2586.21,Month-to-month,Bank transfer,Yes
C009407,64,49.88,3212.6,Month-to-month,Electronic check,Yes
C009408,27,82.5,2249.11,One year,Mailed check,No
C009409,18,56.63,1159.91,One year,Electronic check,No
C009410,9,89.1,885.98,Month-to-month,Bank transfer,No
C009411,61,53.54,3177.0,Month-to-month,Mailed check,No
C009412,21,18.13,373.57,Month-to-month,Bank transfer,No
C009413,59,27.58,1606.93,Month-to-month,Mailed check,Yes
C009414,6,96.64,643.85,Two year,Electronic check,No
C009415,36,26.57,940.73,One year,Bank transfer,No
C009416,31,79.14,2476.55,Month-to-month,Mailed check,No
C009417,32,105.49,3258.83,Month-to-month,Electronic check,Yes
C009418,12,93.59,1047.4,One year,Credit card,No
C009419,5,60.17,405.46,Month-to-month,Credit card,Yes
C009420,25,39.28,984.51,Two year,Bank transfer,No
C009421,34,112.1,3761.48,Two year,Bank transfer,No
C009422,57,75.77,4331.03,Month-to-month,Bank transfer,No
C009423,33,59.35,1905.9,Two year,Electronic check,No
C009424,17,114.09,1925.36,Month-to-month,Electronic check,Yes
C009425,19,39.93,686.04,Month-to-month,Bank transfer,No
C009426,44,63.11,2737.4,Two year,Bank transfer,No
C009427,31,29.08,880.66,One year,Mailed check,No
C009428,65,30.74,2054.13,Month-to-month,Credit card,No
C009429,32,58.66,1900.32,Two year,Mailed check,No
C009430,41,89.37,3696.1,Month-to-month,Electronic check,Yes
C009431,4,52.57,208.99,One year,Mailed check,Yes
C009432,14,88.34,1277.9,Two year,Bank transfer,Yes
C009433,62,100.13,6164.38,Two year,Electronic check,No
C009434,25,107.51,2651.11,Month-to-month,Electronic check,Yes
C009435,30,22.56,697.18,Month-to-month,Bank transfer,No
C009436,43,96.92,4153.6,Two year,Mailed check,Yes
C009437,4,33.01,131.35,Month-to-month,Electronic check,No
C009438,36,89.22,3203.71,Two year,Bank transfer,No
C009439,25,55.91,1460.42,Month-to-month,Credit card,Yes
C009440,10,90.19,967.18,Month-to-month,Mailed check,No
C009441,30,39.81,1162.99,Month-to-month,Bank transfer,Yes
C009442,32,83.79,2593.29,Month-to-month,Electronic check,No
C009443,13,30.8,364.83,Month-to-month,Mailed check,No
C009444,39,35.31,1332.24,Month-to-month,Electronic check,No
C009445,54,80.68,4398.31,Two year,Credit card,No
C009446,19,52.35,1040.67,Month-to-month,Electronic check,No
C009447,70,89.79,6233.75,One year,Credit card,No
C009448,44,87.89,3829.43,Month-to-month,Mailed check,No
C009449,56,81.41,4485.01,One year,Mailed check,No
C009450,5,92.52,469.32,Month-to-month,Mailed check,Yes
C009451,56,98.98,5540.63,Two year,Electronic check,Yes
C009452,24,110.97,2702.74,Month-to-month,Electronic check,Yes
C009453,51,26.21,1361.57,Month-to-month,Electronic check,No
C009454,58,76.3,4455.91,Month-to-month,Bank transfer,No
C009455,18,94.38,1621.74,Month-to-month,Bank transfer,No
C009456,18,40.13,691.02,Month-to-month,Credit card,No
C009457,4,44.89,227.0,One year,Electronic check,Yes
C009458,44,45.23,1963.19,Month-to-month,Bank transfer,Yes
C009459,56,76.38,4195.9,One year,Electronic check,No
C009460,29,55.35,1645.55,Month-to-month,Mailed check,Yes
C009461,11,85.94,916.48,One year,Electronic check,No
C009462,23,80.24,1898.65,Month-to-month,Credit card,No
C009463,29,85.03,2464.95,One year,Mailed check,No
C009464,66,43.74,2872.98,Two year,Mailed check,No
C009465,9,96.27,934.59,Month-to-month,Electronic check,Yes
C009466,25,85.73,2078.12,Month-to-month,Mailed check,No
C009467,46,31.33,1512.89,One year,Electronic check,No
C009468,17,38.42,621.17,Month-to-month,Bank transfer,No
C009469,64,48.7,3124.92,Month-to-month,Bank transfer,Yes
C009470,66,113.48,7498.27,Month-to-month,Electronic check,No
C009471,27,51.29,1363.47,Month-to-month,Electronic check,No
C009472,54,20.03,1043.51,Two year,Electronic check,Yes
C009473,55,32.45,1766.26,Month-to-month,Mailed check,No
C009474,49,21.28,991.99,Month-to-month,Electronic check,No
C009475,13,59.09,866.27,Month-to-month,Electronic check,No
C009476,3,99.31,273.87,Month-to-month,Electronic check,Yes
C009477,25,63.94,1656.45,One year,Electronic check,No
C009478,9,103.58,983.58,One year,Bank transfer,No
C009479,21,22.85,498.0,Two year,Bank transfer,No
C009480,46,65.91,3025.08,Month-to-month,Electronic check,Yes
C009481,42,98.28,4137.45,Month-to-month,Mailed check,Yes
C009482,15,86.82,1330.91,Month-to-month,Bank transfer,No
C009483,1,104.99,110.01,One year,Electronic check,No
C009484,16,45.93,656.54,One year,Credit card,No
C009485,33,69.09,2189.05,One year,Bank transfer,No
C009486,56,87.04,4949.69,Two year,Bank transfer,No
C009487,26,35.19,783.2,Month-to-month,Mailed check,No
C009488,20,101.21,2033.98,Two year,Mailed check,No
C009489,40,49.77,1979.05,Two year,Electronic check,No
C009490,5,27.52,145.64,Month-to-month,Electronic check,No
C009491,16,96.1,1480.6,Month-to-month,Credit card,Yes
C009492,2,89.91,197.35,One year,Credit card,No
C009493,38,108.14,4119.62,Month-to-month,Credit card,No
C009494,32,108.99,3625.73,Month-to-month,Mailed check,No
C009495,42,46.41,1955.72,Month-to-month,Credit card,No
C009496,45,83.42,3821.31,One year,Bank transfer,No
C009497,28,119.91,3282.55,Two year,Mailed check,Yes
C009498,63,42.87,2751.81,Two year,Credit card,No
C009499,67,66.23,4448.72,Two year,Credit card,No
C009500,8,110.84,900.21,Month-to-month,Mailed check,No
C009501,67,28.51,1924.35,One year,Bank transfer,No
C009502,14,112.68,1662.84,Month-to-month,Bank transfer,No
C009503,18,67.79,1232.98,Month-to-month,Bank transfer,No
C009504,38,109.09,4106.21,Two year,Mailed check,No
C009505,2,81.38,131.96,Two year,Electronic check,No
C009506,26,86.49,2289.6,One year,Credit card,No
C009507,14,96.84,1378.13,Month-to-month,Electronic check,Yes
C009508,35,24.85,793.23,Month-to-month,Electronic check,Yes
C009509,59,82.03,4865.5,One year,Electronic check,Yes
C009510,67,112.24,7465.96,Month-to-month,Mailed check,No
C009511,15,115.52,1754.71,Month-to-month,Electronic check,Yes
C009512,39,116.77,4513.75,Two year,Electronic check,No
C009513,34,83.87,2837.51,Month-to-month,Credit card,No
C009514,30,82.6,2450.76,Month-to-month,Mailed check,No
C009515,46,74.35,3496.05,Month-to-month,Credit card,No
C009516,72,79.97,5777.93,Month-to-month,Credit card,No
C009517,29,80.44,2395.82,Month-to-month,Mailed check,No
C009518,4,22.33,234.08,Month-to-month,Mailed check,Yes
C009519,66,27.06,1788.3,Month-to-month,Electronic check,No
C009520,68,81.18,5595.34,Month-to-month,Credit card,No
C009521,23,50.05,1116.18,Month-to-month,Bank transfer,Yes
C009522,36,48.75,1817.74,Two year,Credit card,No
C009523,62,37.73,2298.88,Month-to-month,Credit card,No
C009524,36,99.71,3588.64,One year,Electronic check,Yes
C009525,35,116.36,4099.44,One year,Credit card,Yes
C009526,67,82.03,5530.72,Month-to-month,Credit card,No
C009527,60,114.43,6802.17,Month-to-month,Mailed check,No
C009528,37,108.16,3958.57,Two year,Credit card,Yes
C009529,11,40.23,473.1,Month-to-month,Bank transfer,No
C009530,32,33.66,1058.73,One year,Mailed check,No
C009531,49,39.58,1869.55,One year,Electronic check,Yes
